Date,Stock,Broker,Buy Value,Sell Value,Buy Avg,Sell Avg,Open,High,Low,Close,Volume
2026-05-25,VKTR,XL,5400000000,0,727,0,765,775,710,720,322320
2026-05-25,VKTR,CP,1100000000,0,728,0,765,775,710,720,322320
2026-05-25,VKTR,YP,787300000,0,725,0,765,775,710,720,322320
2026-05-25,VKTR,PD,659600000,0,729,0,765,775,710,720,322320
2026-05-25,VKTR,EP,468700000,0,724,0,765,775,710,720,322320
2026-05-25,VKTR,MG,372600000,0,725,0,765,775,710,720,322320
2026-05-25,VKTR,XC,266900000,0,727,0,765,775,710,720,322320
2026-05-25,VKTR,SQ,256800000,0,721,0,765,775,710,720,322320
2026-05-25,VKTR,GR,193800000,0,741,0,765,775,710,720,322320
2026-05-25,VKTR,XA,177200000,0,731,0,765,775,710,720,322320
2026-05-25,VKTR,AK,0,6000000000,0,727,765,775,710,720,322320
2026-05-25,VKTR,CC,0,2000000000,0,731,765,775,710,720,322320
2026-05-25,VKTR,BK,0,1900000000,0,727,765,775,710,720,322320
2026-05-25,VKTR,ZP,0,380000000,0,725,765,775,710,720,322320
2026-05-25,VKTR,LG,0,72700000,0,723,765,775,710,720,322320
2026-05-25,VKTR,PO,0,36800000,0,735,765,775,710,720,322320
2026-05-25,VKTR,RF,0,14400000,0,720,765,775,710,720,322320
2026-05-25,VKTR,NI,0,6600000,0,730,765,775,710,720,322320
2026-05-25,VKTR,YJ,0,195000,0,730,765,775,710,720,322320
